,Return,volatility,000001.SZ Weight,000002.SZ Weight,000060.SZ Weight,000503.SZ Weight,002241.SZ Weight
18,-0.20844175236190163,0.3795242923453016,0.07686760374436714,0.29856233086830325,0.1525582104601972,0.18622476913176997,0.2857870857953625
19,-0.2824153364851145,0.36098655105289307,0.028428381214603,0.21472419134311205,0.2551786463721572,0.26862666802268004,0.23304211304744765
20,-0.16011525286306816,0.3726563813690091,0.20747782043552154,0.23675478150413415,0.1564435573086925,0.16790662941601148,0.23141721133564022
21,-0.15634778253354287,0.4026876411721453,0.014551852276067078,0.4033820635264026,0.348671679363466,0.1251190545061326,0.10827535032793167
22,-0.11007491801039104,0.3677953180738477,0.3999525851375604,0.11316737710186485,0.10612107069607297,0.19884480420320105,0.18191416286130066
23,-0.16125751445451297,0.4141993854066155,0.05404021436718234,0.35354885412914966,0.0017185635034481078,0.3505173686135785,0.24017499938664144
24,-0.08674602738286288,0.3835072398686604,0.29886206255623793,0.21600779177897755,0.16889722008498156,0.2315687000830994,0.08466422549670352
25,-0.2611792780585954,0.3519355887694536,0.11915752416754141,0.1581022172351627,0.2621202568950214,0.2503333682347397,0.2102866334675347
26,-0.2005013816018446,0.38437190418341405,0.11507221543842452,0.2907169321783285,0.1204001294293139,0.1410087365733442,0.3328019863805888
27,-0.23429495357635266,0.37193770808519433,0.11733541778606896,0.20079453150527232,0.10344759226622925,0.3123281944954393,0.2660942639469902
28,-0.04118403801009001,0.41539049704147313,0.26875336651782555,0.3285672019958357,0.03340499853965469,0.20920587346771932,0.16006855947896462
29,-0.28294111246647435,0.35741063733522843,0.2259155310668888,0.06447815682691772,0.1020925099925599,0.23152566149005718,0.3759881406235765
30,-0.17763086331839997,0.3806930363193684,0.17045637863875418,0.21447725230904657,0.07505571340875507,0.339271068105258,0.2007395875381863
31,-0.3819332317841183,0.3506585373812611,0.0472706649873326,0.07517034235077617,0.3116352140600727,0.24874973514436166,0.3171740434574568
32,-0.11591855017125552,0.38199189191894156,0.23575415832553143,0.26073636447000276,0.21407266390726823,0.1393795585371912,0.15005725476000645
33,-0.24665925951789544,0.45191502347936097,0.07197950202656497,0.12028941558738884,0.09063350791115757,0.6875354945278523,0.02956207994703631
34,-0.18264415195505088,0.391748399291338,0.008634429076497602,0.3442400641121809,0.36722624934435155,0.22783879633483653,0.0520604611321334
35,-0.3695750459377382,0.3469407956925682,0.07431113655625737,0.05388521395168669,0.3447532472558006,0.264129448463774,0.26292095377248154
36,-0.10250768512292238,0.4106744465870148,0.12705176246213606,0.34238527346427944,0.08396717502466029,0.3413018199742035,0.10529396907472062
37,0.024160499516839934,0.4895792918888168,0.0307988122191968,0.6292121007284858,0.1469699791240829,0.15010144844205892,0.04291765948617573
38,-0.22370428064399087,0.3624206980810158,0.10450259272880846,0.23569118127001767,0.2560755699438358,0.18852826186155533,0.21520239419578258
39,-0.18627177821153298,0.3555645405090399,0.3159147063715581,0.09684185572797196,0.11899450654655505,0.21077233851262997,0.257476592841285
40,-0.22175949414144994,0.3606029190373604,0.2118557623679598,0.08088221714619119,0.3544182275129887,0.31807117056569645,0.0347726224071638
41,-0.18502838265899074,0.38407864148380616,0.24918587164923905,0.1869340797628011,0.00035574102149060175,0.19444372354963524,0.3690805840168341
42,0.03773564623813368,0.4290769693370833,0.4550177547971101,0.26109809208929297,0.0060462852123335555,0.17248686436013944,0.10535100354112402
43,-0.33907227000931806,0.3527976440724859,0.015268104894203872,0.15545777209638867,0.3331952513813357,0.2387385847339943,0.2573402868940775
44,-0.18139613844376326,0.4059636158461043,0.10357617135166595,0.3387352137603141,0.03454182038908293,0.14224900321217954,0.3808977912867574
45,-0.19977613065440236,0.3542037377017969,0.22703765199072465,0.15611931278001315,0.24023645384410222,0.17005149352771848,0.2065550878574415
46,-0.24682068602551555,0.40270082330358037,0.005064933242080389,0.3223740981327521,0.02756883865043775,0.255320693635652,0.38967143633907775
47,-0.1970780919969627,0.3782443288892359,0.1023858143041326,0.2607704958850956,0.4299341410232727,0.11528642299289875,0.09162312579460033
48,-0.09501032706911336,0.3898441485290471,0.3049030558546981,0.24750032631488147,0.1432035627512256,0.08783540620149055,0.21655764887770415
49,-0.10427859367022725,0.41268335082829627,0.16826697758095452,0.28719808970525046,0.04947926814313044,0.40890858459774343,0.08614707997292108
50,-0.133886993750151,0.39338763485721334,0.20838614412283163,0.29551579356448393,0.23279067682057444,0.026685104782304354,0.23662228070980562
51,-0.1955450062484525,0.3716198410931935,0.13998861084561443,0.18794578511160356,0.34431329002264655,0.29718270896586296,0.030569605054272638
52,-0.2146010937557471,0.3863079855642838,0.08641153309276238,0.3039738836927495,0.13807288922835081,0.12124161884139038,0.350300075144747
53,-0.11771276083244134,0.4128107378658541,0.09846974654930642,0.4085804221746005,0.25819768896110307,0.046385605233110486,0.1883665370818796
54,-0.11270365696195893,0.38679735173187235,0.25454876131362447,0.2649195604980393,0.20635714236267744,0.08245731190352723,0.19171722392213147
55,-0.14444854835640747,0.36636293192275216,0.28346670971871163,0.13826948334705608,0.2091957743467185,0.28913414653918784,0.07993388604832606
56,-0.09744810633906972,0.3861498889269475,0.25214113625967755,0.25871378138334766,0.14641930728488592,0.20721771218133167,0.13550806289075723
57,-0.1391077665677819,0.37217989466302015,0.25758593383294764,0.1888038953639348,0.12674418189427308,0.270884978678695,0.15598101023014943
58,-0.13027426409448456,0.409530209394193,0.03768076239473734,0.3720442315767627,0.232050360050888,0.3294754772152895,0.028749168762322575
59,-0.2057197614025877,0.35982144834891017,0.18801513096201625,0.1939771754869313,0.2850099809067271,0.11709781157927769,0.21589990106504772
60,-0.053558859119025665,0.41686770587850636,0.20674939514295693,0.363130478781095,0.2713763515532537,0.10214100007021465,0.056602774452479805
61,-0.2824458247640061,0.34975826719794434,0.09737171549551685,0.1594973642395531,0.3122064558442059,0.20099864457200461,0.22992581984871943
62,-0.12283411845637175,0.39389201274464736,0.1928341977207549,0.31362450100648653,0.2280374926406373,0.06227391157326799,0.2032298970588533
63,-0.29276652231537525,0.36617269615450465,0.08057501261326455,0.19895383321326324,0.18144044230805395,0.15674763680001347,0.3822830750654048
64,-0.10507533620728786,0.3822643169996011,0.32623560161059656,0.20880736504270153,0.22016094444279846,0.06496564590406392,0.17983044299983963
65,-0.17150235287814275,0.3640987770468929,0.32502648780039206,0.12494937010654603,0.30184120884062887,0.038682922839496835,0.20950001041293634
66,-0.17253939534618423,0.3966632177881578,0.2071741028229295,0.16823786724021025,0.0023403868281063026,0.44086512698492913,0.18138251612382475
67,-0.05799737566843041,0.4247014284884488,0.15810011199067006,0.4197100443837409,0.2110829438676239,0.0842774220534901,0.12682947770447506
68,-0.30861128607357735,0.3727722944064527,0.08479863206682836,0.08817311962539014,0.5874063502640334,0.2164731811557338,0.0231487168880143
69,-0.18111956053234615,0.3586380836614522,0.24219131060739985,0.16381931138481426,0.1826800663866397,0.20382677996980283,0.20748253165134345
70,-0.37466812642688063,0.4159418752613403,0.07968838223649052,0.14206155673672494,0.029267213013871658,0.11334350428615649,0.6356393437267565
71,-0.1403073866429536,0.380876962451436,0.1955222950128573,0.27032010282309743,0.13929945193146015,0.1820303433227167,0.21282780690986847
72,-0.17374502008866943,0.38144580880455986,0.23448621689694113,0.22511890774420315,0.09944080616788567,0.0996229209931168,0.3413311481978531
73,-0.23758864688316736,0.36163001516180876,0.07543389667406301,0.2321501611362464,0.2776688062114126,0.22538036334909467,0.1893667726291833
74,-0.15093602330282319,0.3728125944858259,0.21929947672997288,0.2332425882489486,0.15852454149159614,0.17741772540902676,0.2115156681204554
75,-0.11672690950229869,0.378908449168052,0.3098562063364505,0.15722706571841338,0.08483255243612522,0.32426766736451107,0.12381650814449977
76,-0.19399814574537347,0.3729610776555423,0.13795290685286332,0.19062720634885472,0.28376299202324207,0.33626963353519834,0.05138726123984161
77,-0.16150030866427806,0.39911578903505623,0.07188111407994305,0.33288945823888194,0.4474169145709352,0.10133767175674496,0.04647484135349482
78,-0.13400445233613506,0.3897194511728199,0.14574021431413128,0.32155942183563596,0.14670969508235107,0.18915608478358387,0.19683458398429787
79,-0.20704836884164277,0.36342694187757235,0.1368968452242114,0.23033141716025932,0.23015912888728915,0.1847129933420387,0.21789961538620145
80,-0.14629115410998186,0.37139615433697576,0.25555791004932854,0.1987712618246719,0.11331914578854142,0.2228383033533339,0.20951337898412414
81,-0.12820746360118168,0.3883140891016563,0.19652178067916407,0.2301624898792546,0.15693140017223448,0.3525559191946072,0.06382841007473976
82,-0.16541131312556678,0.3765050609096347,0.13443277091440978,0.2493754854722595,0.27176683061699225,0.27041036369565696,0.07401454930068163
83,-0.2047153004115487,0.3921325118312798,0.055890872337115975,0.2633493783033016,0.12369168920876711,0.4041274344468784,0.1529406257039369
84,-0.19280722631625724,0.3570675098188523,0.26683883492522104,0.07964473439688834,0.3166223740282851,0.2841464801333572,0.052747576516248264
85,-0.15190957999419463,0.3689867555280934,0.2596944083083463,0.1435927093199539,0.32794753828385187,0.2479008502870209,0.02086449380082693
86,-0.03490396843248683,0.4260698508803692,0.3093361246214706,0.2937357276247019,0.37285571627764036,0.023380264752181003,0.0006921667240061378
87,-0.10877561994054925,0.4250907693886704,0.09526647560334517,0.4047601044915343,0.4166270559898358,0.012546394168540937,0.0707999697467438
88,-0.3695151325330342,0.3555272797615942,0.04212610671526255,0.0734650770500705,0.29521757869546833,0.33024647410360075,0.2589447634355979
89,-0.19501808624450595,0.40083187068889375,0.05601794576372854,0.35496079349904003,0.07637058892208128,0.1607162082169753,0.3519344635981748
90,-0.09485348604987891,0.4158934046701775,0.07882539910948726,0.39691533844439836,0.31748593811997017,0.20538118645555184,0.0013921378705923837
91,-0.07706256757645627,0.40779969314697273,0.21626636331985152,0.34344668483308305,0.2315887428019815,0.06747477353112902,0.14122343551395483
92,-0.37522861453248013,0.39438034606707495,0.20310115393701603,0.020304619737630168,0.07434088958213071,0.10098529311420705,0.601268043629016
93,-0.10768018457829857,0.40231406692328553,0.14889117069401497,0.34196628376297833,0.33627307405109286,0.10443619489221706,0.06843327659969696
94,-0.2583726895405324,0.3733394789437508,0.09597698390656237,0.23828834541908991,0.34293197625414124,0.017570875219198555,0.3052318192010079
95,-0.10753313276979345,0.4283757442492461,0.11191882451550586,0.42453183208366296,0.018471779318063212,0.13047793849776573,0.3145996255850023
96,-0.10608933034734652,0.367414200306708,0.4551641789403232,0.06934175936826101,0.07026705440846692,0.20708557880616746,0.19814142847678137
97,-0.16870261225027594,0.37917786264415276,0.18174971018868258,0.2486459246076599,0.08602710186607933,0.21697231201955078,0.26660495131802747
98,-0.17574362518081796,0.3654942895939473,0.23575955013386807,0.19787243609774322,0.22309588761769716,0.10721701802909016,0.23605510812160133
99,-0.1509420694933022,0.3998499385590456,0.12190806590410945,0.3270297032485022,0.034650123804208684,0.2448282444096032,0.27158386263357637
100,-0.11035872715032458,0.39299767103182826,0.22970446207192874,0.2899926033991119,0.0890018403355558,0.15535491734756932,0.23594617684583413
101,-0.2661192021623764,0.3667789723305137,0.040666857104339774,0.23403882179959234,0.19125570881457804,0.2667848052170254,0.2672538070644644
102,-0.14007072405384025,0.39449999371061056,0.11527248633763097,0.3430698500428755,0.3190390831929863,0.08888732366115773,0.13373125676534936
103,-0.06109665539631018,0.38341999557449424,0.3985453787512057,0.1671906434909612,0.1470456005651072,0.19274856067470764,0.09446981651801832
104,-0.20113884243915747,0.36555964338232283,0.18855888083782907,0.19500155286572649,0.12557144446393734,0.22354269521715178,0.2673254266153553
105,-0.2383957448913744,0.34359653041718335,0.25615414772634,0.08071801613337745,0.2853282969918944,0.15074039538417291,0.22705914376421527
106,0.09139211103158314,0.4879532392635388,0.25271915040949644,0.5159782961935369,0.09158129306602515,0.12351650748029493,0.01620475285064651
107,-0.12082189232244575,0.396013727698812,0.188093957933828,0.25621462181876714,0.08622821513702028,0.36244455669755565,0.10701864841282893
108,-0.32790834832605303,0.34824234819480077,0.13177151725510708,0.0904805490224252,0.25301486514372756,0.1768862197301255,0.3478468488486147
109,-0.10851832435173596,0.4134882411447145,0.1491569780029588,0.3841087706105759,0.09296398165559998,0.1002896042685595,0.27348066546230565
110,-0.15626999088286037,0.3732781133629276,0.16848674559347881,0.25077452023146474,0.26805301612097704,0.19540374125607995,0.11728197679799947
111,-0.21088649909208407,0.39011116182247685,0.050496220819390474,0.31445993544907663,0.0817308023484535,0.24861880354730637,0.304694237835773
112,0.09810002112464718,0.4815865244033272,0.36103282702665357,0.4470611373979643,0.05492795310340034,0.05789239363683641,0.07908568883514541
113,-0.24919149862437184,0.36697565678429056,0.12778983143455047,0.16971447744053775,0.11642499160377959,0.31669243674023245,0.2693782627808997
114,-0.15273938502989012,0.36164077857861654,0.28317205084914804,0.1517452247549895,0.2820224132764208,0.16877077168992535,0.11428953942951647
115,-0.23213825713419411,0.3660555931184958,0.0782367784212744,0.25681904703987213,0.2372628323987704,0.17851869646841365,0.24916264567166946
116,-0.1540879775216094,0.37005250484049423,0.285555303026244,0.18028185984903905,0.28362583149640425,0.05840808112710468,0.19212892450120805
117,-0.07120136210134526,0.4020794654202615,0.3929954690465397,0.21532131446771507,0.028505745279009103,0.07689980205458305,0.2862776691521529
118,-0.13460729259496457,0.3748044696861742,0.31918975964511026,0.176414868893757,0.2798866144904446,0.0438942600769061,0.18061449689378203
119,-0.24743243885630764,0.37588861488914244,0.14972024271314502,0.19022106482472256,0.0596993970969975,0.21745515194563472,0.3829041434195002
120,-0.03119034121956632,0.41498246478057715,0.26188937292823383,0.33853874055736777,0.1477283988141702,0.17053575645417962,0.08130773124604855
121,-0.0976510361870282,0.4120950267918935,0.1685393583875187,0.3146055714943433,0.024034554847666346,0.3568453770994132,0.13597513817105833
122,-0.3074525321203877,0.3925114101475887,0.05882622126167582,0.08316559097362522,0.24766550705814067,0.5200306057111516,0.09031207499540662
123,-0.20303964553769951,0.36409711270126477,0.2784755987674013,0.09623347331418215,0.05684450029624728,0.30200027626583414,0.2664461513563351
124,-0.12547395511699957,0.3835155798307593,0.19209503651153503,0.24671708321015237,0.2716954743510468,0.2545549472963013,0.03493745863096449
125,-0.09361847395800532,0.42055599027012236,0.0989647259474703,0.4368205831285495,0.19125497364782043,0.08493431623246547,0.1880254010436944
126,-0.1878849920273482,0.4045142231003654,0.1408320808703542,0.30850821979503157,0.04573910872258842,0.09260110632986228,0.4123194842821635
127,-0.1483784148669532,0.40148756730756946,0.1680917587681851,0.31996663190855834,0.05739293777332499,0.11779088931808544,0.33675778223184605
128,-0.22834094740767683,0.37407045701908415,0.044961062177350596,0.2394160287210974,0.28384246974359334,0.3317464717237324,0.1000339676342264
129,-0.10327931702381023,0.41014336773114646,0.12337047503515985,0.3522600441215346,0.07831936868989521,0.31994725288359305,0.12610285926981712
130,-0.22902945458009255,0.35208712367470624,0.22154832890159482,0.12824418191968542,0.1767960617068255,0.20194676740292813,0.2714646600689662
131,-0.18722312753894316,0.3615211530959295,0.19853917094452805,0.1867304760729661,0.18648486931327943,0.2395272702144129,0.1887182134548135
132,-0.0835805076461411,0.42992177008670657,0.10707035171771402,0.42963530120961124,0.357912140843601,0.025847991680910322,0.0795342145481632
133,-0.10741247736580277,0.41880442614723223,0.05876789056092685,0.4374120100947282,0.10031560247484321,0.20968061194324486,0.19382388492625688
134,-0.1260257611382284,0.38284259227611195,0.3620372866161118,0.17105967231976385,0.19855807222898114,0.006749501257722625,0.26159546757742064
135,-0.2226743324756066,0.37556140148665046,0.1328353558585839,0.25055406638194155,0.29450154801323014,0.029249419868179083,0.2928596098780653
136,-0.11052714540199798,0.3699793378623732,0.35262521255653223,0.14974902039749638,0.1341995666977833,0.20851845010870967,0.1549077502394783
137,-0.29509715052287616,0.3578640038558255,0.08736155263243402,0.1436029435845941,0.19522749703674258,0.30461968229103514,0.269188324455194
138,-0.27012527950855447,0.3803317863246144,0.14388954027396716,0.18907122692991918,0.08347999655568013,0.1353391374192617,0.4482200988211718
139,-0.024665434183638327,0.4235560742145823,0.3016846121395508,0.3425076186502302,0.04950027157886387,0.1133311101210302,0.19297638751032492
140,-0.19134849696112816,0.3860661718213958,0.19151414345031742,0.16223007776436307,0.04166795269208535,0.4130542565882778,0.19153356950495626
141,-0.1629601916006165,0.37120739509506095,0.2020810167766915,0.2031720794487459,0.15008798707065105,0.290974961978696,0.15368395472521557
142,-0.19652845488925438,0.38340591647923633,0.12089298348573796,0.2720086381474979,0.0751921034333772,0.22792608747989082,0.3039801874534961
143,-0.2775436895400463,0.36472300546406405,0.15890911264970703,0.15562575739271295,0.3674143762163935,0.004379395548433382,0.31367135819275316
144,-0.3165948419748934,0.3410785807662076,0.18853318461659233,0.00890031224356152,0.3106037121017567,0.2823137978397561,0.20964899319833347
145,-0.31226845900775063,0.3616916859728152,0.13690961862694834,0.09785603944692178,0.12082710536073074,0.27544062281332876,0.3689666137520704
146,-0.14660612317592828,0.36773300304465345,0.2698700505651657,0.17805635512778553,0.3122328112813325,0.1293092484422596,0.11053153458345674
147,0.016940953475876375,0.43382696660540515,0.326703226972062,0.31584167744129676,0.033729017843441234,0.2989363960753624,0.0247896816678378
148,-0.3408758656689814,0.3577340352402974,0.09712411588155148,0.05474672390003094,0.233360870071688,0.3681602437740247,0.246608046372705
149,-0.23702133940163067,0.39935875861533576,0.036591191698126066,0.3423429703546855,0.19652851357973997,0.027229389565201722,0.3973079348022468
150,-0.30234393764115164,0.3409569644292953,0.21131065119528988,0.0270722463216372,0.2388087509439187,0.24702560484153427,0.27578274669762
151,-0.20356872411868476,0.3489460143244373,0.35316582750871023,0.029984125774653862,0.3644077675217264,0.10456708670581766,0.147875192489092
152,0.018787559066584206,0.4954638628745857,0.08489439172432937,0.6204465896661231,0.10881167815493067,0.007400337419673445,0.17844700303494346
153,-0.17486013219801377,0.36712687297462604,0.17390603524233103,0.2080668271773438,0.3027233606542033,0.2276981160475334,0.08760566087858845
154,-0.1770261717556224,0.3463952528407119,0.39067512325410547,0.023069539778875058,0.26765612663038457,0.1706292749478413,0.14796993538879377
155,-0.2589423652187153,0.3580469887383482,0.15896779526792323,0.16885968652844696,0.2210839648013618,0.11952307592660329,0.3315654774756647
156,-0.08349537649068313,0.3714213363884126,0.47121871660233444,0.08715721922595614,0.17611368641712574,0.12390168168850782,0.14160869606607585
157,-0.20731689877978293,0.3486528818909618,0.32672198224276505,0.06911129501060481,0.1867246468790023,0.14605505234217106,0.27138702352545674
158,-0.016679309317730207,0.4210133240726353,0.26615449178522044,0.3393623889158014,0.19423296477520938,0.18490599808869002,0.01534415643507884
159,-0.2669429722224076,0.35918380803873995,0.15177679657427362,0.0810845842341549,0.2768449192166098,0.37443069862407763,0.11586300135088393
160,-0.1706703638894253,0.380211868622811,0.10958922430791997,0.2596200390372842,0.33291048445199184,0.2585073517463443,0.03937290045645971
161,-0.2256629559855648,0.364938772218267,0.1709399605383398,0.20215731383067242,0.3000101635646525,0.05559253594392232,0.271300026122413
162,-0.14486243396686674,0.40014920838039403,0.3330510852309898,0.1965123764775346,0.022636079636790245,0.041203536194297966,0.4065969224603873
163,-0.24808274040170925,0.34283986966302704,0.2536204025557707,0.05238136704359863,0.22187043180764535,0.2529864272340078,0.2191413713589776
164,-0.16619600110527444,0.3519528418469929,0.38911785670388976,0.055506499839141625,0.2597936789066762,0.11394602788121667,0.18163593666907565
165,-0.20335278410974772,0.3738387855028399,0.05631803942066755,0.2894377489012621,0.2902652107857335,0.22257266900725714,0.1414063318850796
166,-0.13231451229414393,0.4053727479608754,0.07314940549943988,0.39814604021500855,0.29286743127282366,0.08400306605194205,0.1518340569607859
167,-0.3364183743350201,0.3808651283733946,0.07097038549251504,0.08839541070126257,0.10703393179511309,0.429978539832349,0.30362173217876026
168,-0.21719477271531,0.3773770624268063,0.028157892184148305,0.3225642869359923,0.28664995164473606,0.1475714960146539,0.21505637322046947
169,-0.211799152425612,0.3576141431673986,0.16259611880259142,0.19605104150854713,0.2622836431132963,0.1804521798263898,0.1986170167491753
170,-0.1841396146280655,0.3887520783872787,0.07351620916771319,0.31081183485011454,0.10184137207668081,0.28243887113471017,0.23139171277078133
171,0.15994462699883905,0.5008952360819782,0.48961449871572155,0.4032966697865812,0.06945593797054585,0.03294157099772497,0.004691322529426256
172,0.04141977618695426,0.44330540938843016,0.34521244797419737,0.33318767328243515,0.028084744438092363,0.2822795615227604,0.011235572782514495
173,-0.06493441142933912,0.38133025545177945,0.4758059411054385,0.06372513392039975,0.09133418452903763,0.3122239163419168,0.05691082410320727
174,-0.17159647179029336,0.35525071427198485,0.291517826740427,0.11952790346946521,0.1887723162686585,0.23006977166041412,0.17011218186103524
175,-0.1925896023515355,0.3831106077566882,0.11034332380094412,0.2570634509512033,0.08913464894290016,0.31977350283739986,0.22368507346755248
176,-0.06153022441886877,0.39841971304590945,0.3059790778141264,0.2756199207152535,0.13221018731937126,0.1297136742040163,0.15647713994723245
177,-0.12093474695434658,0.4324668906329257,0.01768907016846862,0.3972425862087647,0.08218086301262346,0.4334186780324171,0.06946880257772603
178,-0.0900172536336272,0.3910914269566089,0.2656816725079122,0.27539423000019464,0.1500150194713837,0.13513371871295887,0.17377535930755061
179,-0.2568876646963782,0.34491535771746346,0.24252433938638013,0.07699137988386649,0.3310809642778269,0.10623210775500098,0.24317120869692554
180,-0.1930057992898952,0.3681828940205195,0.36908737075404396,0.08235813844342314,0.10536806494174258,0.07054026024509656,0.3726461656156937
181,-0.11234097941160825,0.4060549846784469,0.15499814780808038,0.3673466303178228,0.13877736502061344,0.0961143702301687,0.24276348662331482
182,-0.25056572005919364,0.3640355721600241,0.25994998164696403,0.03707633759474478,0.0652876534999527,0.3661555241414868,0.2715305031168518
183,-0.09271226064216048,0.4232727539544696,0.07453431448528695,0.44022084348748175,0.31696474052303936,0.08169013620421531,0.08658996529997648
184,-0.07714763141852199,0.387557402442457,0.47486095225496533,0.1268475659553238,0.11714221610200437,0.03806345098499395,0.2430858147027125
185,-0.47204242978754896,0.3980293705455319,0.027341417376875593,0.05851341643582632,0.3239491294689535,0.0012755532025480088,0.5889204835157966
186,-0.0788296013569743,0.3951607703733674,0.25165373070288016,0.2903542829268886,0.21542573978639468,0.13594922562383602,0.10661702096000064
187,-0.1997397880065154,0.3755944129471955,0.24274849588469524,0.09192151094371437,0.09390934608103992,0.4224311941482686,0.1489894529422819
188,-0.06316284425495747,0.3810901798823604,0.5047069005661889,0.09459535980050959,0.17225135060998992,0.07514357911566646,0.15330280990764505
189,-0.3193988953089692,0.3990375679484704,0.0868312104133617,0.032647557591275786,0.2461153816683162,0.5541806968338653,0.0802251534931811
190,-0.12375427519683826,0.4076579986172278,0.1920623969055587,0.22388253875689648,0.07681994307342081,0.4527465590251284,0.05448856223899563
191,-0.15688768453173946,0.38396042058241897,0.14115813140696146,0.30407319808938343,0.2857472753845712,0.09000343514194598,0.17901795997713804
192,-0.28122326959792876,0.399073388132254,0.041282076110388644,0.2069155280743412,0.008268433110129907,0.4031567044011462,0.340377258303994
193,-0.1845389722712421,0.4061773571672452,0.008289536064534904,0.40735387041293414,0.11710333742944522,0.1545648298897763,0.3126884262033096
194,0.058751276275307136,0.44146617616333517,0.4769763193786004,0.28350600771227924,0.006448976349997637,0.11029997858993715,0.12276871796918541
195,-0.024954853485360244,0.40095432695572475,0.44233935945908587,0.18279832444244565,0.009265748992900204,0.22501012920098618,0.1405864379045822
196,-0.10821367531415432,0.38312996136486355,0.2631227498558583,0.2165114523231564,0.11718947905595357,0.288692761948842,0.11448355681618959
197,-0.1453204945153045,0.38139045935657306,0.28356161067031044,0.20852632586515776,0.0695001084559114,0.12977325438207335,0.308638700626547
198,-0.1732912451054442,0.364370543488443,0.20089602435230955,0.18304394195962104,0.2883656710426321,0.2405117559124387,0.08718260673299869
199,-0.0663188362202492,0.40561246224496444,0.2773572226421442,0.30345358001712097,0.05465488609426964,0.15355472626789793,0.21097958497856725
200,-0.21284167884318944,0.3585065014629362,0.26878606790731197,0.03967770065375188,0.28275905342451974,0.35263741020030853,0.05613976781410804
201,-0.245447464079983,0.3530785698418071,0.279432239801282,0.05410937796406195,0.10268127920598916,0.2448292219341964,0.3189478810944704
202,-0.4126529961187936,0.36503929449552597,0.03160104934020177,0.024485967724810914,0.27234998538086774,0.3702835702242523,0.3012794273298673
203,-0.2694535615752226,0.352557214467771,0.2552725170298018,0.025431779190100368,0.11967240784894166,0.3131025002978128,0.2865207956333434
204,-0.1664296051555708,0.3629478539806429,0.24896273257311433,0.1828886373978558,0.18017734436438612,0.1779386900319874,0.21003259563265644
205,-0.200272862211402,0.38341623517073187,0.05379343700177797,0.322133365492935,0.1546583544251714,0.21189567267169546,0.25751917040842015
206,-0.018767162434853615,0.4172735514092669,0.3922208681496891,0.27371980995889517,0.10981289421673489,0.04417981037978398,0.18006661729489695
207,-0.16902243693447488,0.3570491829601306,0.3398527653364888,0.04654952583477424,0.22170710201751304,0.31289669957563887,0.0789939072355849
208,-0.20076068475657166,0.36195697650077335,0.2509520332587073,0.1610906800540234,0.17744466741555248,0.10952405643932486,0.3009885628323919
209,-0.08361296380202068,0.39180475546626026,0.2594369158636061,0.2515089958050438,0.13181060118721785,0.27207827810919466,0.08516520903493768
210,-0.17369364383928074,0.38229373206661926,0.08402082884845535,0.30385697161863184,0.18557878830571803,0.2650636154357659,0.1614797957914288
